Folder Path,traj.csv exists?,foodpatches_reviewed.mat exists?,traj.mat exists?,traj.mat empty?,Diagnosis of video,frames with zero worms,frames with one worm,frames with two or more worms,proportion of frames with multiple worms,final classification of the video
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102313_SmallPatches_C2-CAM6,1,1,1,0,OK,807,33868,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T113946_SmallPatches_C4-CAM7,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112734_SmallPatches_C1-CAM1,1,1,1,0,OK,1661,115,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T113025_SmallPatches_C1-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T114809_SmallPatches_C3-CAM8,1,1,1,0,OK,8930,23794,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200335_SmallPatches_C6-CAM4,1,1,1,0,OK,2963,30997,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103134_SmallPatches_C5-CAM7,1,1,1,0,OK,1328,33264,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T201720_SmallPatches_C1-CAM3,1,1,1,0,OK,7831,26721,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103141_SmallPatches_C6-CAM1,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T105413_SmallPatches_C5-CAM2,1,1,1,0,OK,0,34675,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T102358_SmallPatches_C2-CAM4,1,1,1,0,OK,23217,11394,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200700_SmallPatches_C5-CAM1,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T193611_SmallPatches_C3-CAM8,1,1,1,0,OK,0,34617,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112832_SmallPatches_C3-CAM4,1,1,1,0,OK,1489,33102,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200706_SmallPatches_C6-CAM6,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131923_SmallPatches_C6-CAM6,1,1,1,0,OK,5456,20389,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221120T191902_SmallPatches_C5-CAM2,1,1,1,0,OK,1796,32845,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T201720_SmallPatches_C1-CAM4,1,1,1,0,OK,994,33557,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102308_SmallPatches_C3-CAM7,1,1,1,0,OK,3118,31489,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200335_SmallPatches_C6-CAM3,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232132_SmallPatches_C2-CAM8,1,0,1,0,WEIRD,22057,12174,1,2.9212432811404535e-05,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131923_SmallPatches_C6-CAM1,1,1,1,0,OK,0,26566,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221120T191902_SmallPatches_C5-CAM5,1,1,1,0,OK,2707,31799,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200706_SmallPatches_C6-CAM1,1,1,1,0,OK,2925,31298,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103117_SmallPatches_C4-CAM8,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201801_SmallPatches_C3-CAM7,1,0,1,0,WEIRD,0,87,34500,0.9974846040419811,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112832_SmallPatches_C3-CAM3,1,1,1,0,OK,15,34530,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T201332_SmallPatches_C2-CAM6,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200700_SmallPatches_C5-CAM6,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221121T204620_SmallPatches_C3-CAM1,1,1,1,0,OK,4318,30252,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T105413_SmallPatches_C5-CAM5,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103141_SmallPatches_C6-CAM6,1,0,1,0,WEIRD,8736,25877,1,2.8890044490668517e-05,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T194409_SmallPatches_C5-CAM4,1,1,1,0,OK,7835,15602,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200706_SmallPatches_C6-CAM8,1,1,1,0,OK,4679,29546,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T194416_SmallPatches_C6-CAM7,1,0,1,0,WEIRD,1590,28097,4580,0.1336562873902005,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103117_SmallPatches_C4-CAM1,1,1,1,0,OK,430,34278,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131923_SmallPatches_C6-CAM8,1,1,1,0,OK,0,16401,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T143258_SmallPatches_C1-CAM7,1,1,1,0,OK,5518,29109,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T191303_SmallPatches_C2-CAM3,1,1,1,0,OK,0,34572,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200138_SmallPatches_C5-CAM5,1,1,1,0,OK,0,34634,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200721_SmallPatches_C3-CAM4,1,1,1,0,OK,122,34501,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T193611_SmallPatches_C3-CAM6,1,1,1,0,OK,12611,22013,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T203313_SmallPatches_C5-CAM4,1,1,1,0,OK,7432,27267,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200026_SmallPatches_C4-CAM7,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103141_SmallPatches_C6-CAM8,1,1,1,0,OK,6107,27968,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200721_SmallPatches_C3-CAM3,1,1,1,0,OK,193,34432,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T201332_SmallPatches_C2-CAM8,1,1,1,0,OK,784,32895,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200700_SmallPatches_C5-CAM8,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T193611_SmallPatches_C3-CAM1,1,1,1,0,OK,4891,29731,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200138_SmallPatches_C5-CAM2,1,0,1,0,WEIRD,0,1836,32822,0.9470252178429223,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T191303_SmallPatches_C2-CAM4,1,1,1,0,OK,3814,30746,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T194409_SmallPatches_C5-CAM3,1,1,1,0,OK,0,34636,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103117_SmallPatches_C4-CAM6,1,0,1,0,WEIRD,1551,33137,3,8.647776080251362e-05,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T192239_SmallPatches_C3-CAM2,1,1,1,0,OK,2855,31343,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232132_SmallPatches_C2-CAM6,1,1,1,0,OK,0,34492,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T113745_SmallPatches_C2-CAM6,1,1,1,0,OK,2949,31530,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193945_SmallPatches_C5-CAM7,1,1,1,0,OK,3228,31392,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T105445_SmallPatches_C1-CAM3,1,1,1,0,OK,401,34074,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T101555_SmallPatches_C3-CAM2,1,1,1,0,OK,542,34099,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232044_SmallPatches_C1-CAM3,1,1,1,0,OK,2169,32389,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103106_SmallPatches_C6-CAM1,1,1,1,0,OK,10929,21211,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113223_SmallPatches_C6-CAM5,1,1,1,0,OK,1387,32870,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221120T190805_SmallPatches_C2-CAM2,1,1,1,0,OK,2456,32147,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233330_SmallPatches_C4-CAM8,1,1,1,0,OK,4943,29671,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T192231_SmallPatches_C2-CAM6,1,1,1,0,OK,2435,31880,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T211445_SmallPatches_C4-CAM8,1,1,1,0,OK,4432,30214,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T193059_SmallPatches_C3-CAM4,1,1,1,0,OK,5482,29172,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205101_SmallPatches_C4-CAM1,1,1,1,0,OK,4379,29342,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T202150_SmallPatches_C3-CAM3,1,0,1,0,WEIRD,0,240,34393,0.9930701931683654,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T192159_SmallPatches_C5-CAM1,1,1,1,0,OK,1071,33610,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T104123_SmallPatches_C3-CAM2,1,1,1,0,OK,775,33828,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T114423_SmallPatches_C5-CAM5,1,1,1,0,OK,3915,30185,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113223_SmallPatches_C6-CAM2,1,1,1,0,OK,0,34622,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103106_SmallPatches_C6-CAM6,1,1,1,0,OK,0,34665,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T105445_SmallPatches_C1-CAM4,1,1,1,0,OK,6531,28121,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232044_SmallPatches_C1-CAM4,1,0,1,0,WEIRD,4085,15633,14831,0.4292743639468581,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T114423_SmallPatches_C5-CAM2,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T202150_SmallPatches_C3-CAM4,1,0,1,0,WEIRD,0,2829,31824,0.918362046576054,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T193059_SmallPatches_C3-CAM3,1,1,1,0,OK,28,34614,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205101_SmallPatches_C4-CAM6,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194534_SmallPatches_C5-CAM8,1,1,1,0,OK,1112,33559,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T111213_SmallPatches_C1-CAM5,1,0,1,0,WEIRD,0,47,33103,0.9985822021116139,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102254_SmallPatches_C1-CAM2,1,1,1,0,OK,10568,23993,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203601_SmallPatches_C3-CAM3,1,1,1,0,OK,5827,28657,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T191711_SmallPatches_C2-CAM4,1,1,1,0,OK,112,34573,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194534_SmallPatches_C5-CAM1,1,1,1,0,OK,6478,28173,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T211445_SmallPatches_C4-CAM6,1,1,1,0,OK,26311,7837,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233330_SmallPatches_C4-CAM6,1,0,1,0,WEIRD,2828,4453,27327,0.7896151178918169,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM4,1,0,1,0,WEIRD,0,0,34607,1.0,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113217_SmallPatches_C5-CAM3,1,1,1,0,OK,124,34467,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T195306_SmallPatches_C1-CAM7,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T130040_SmallPatches_C2-CAM3,1,1,1,0,OK,2577,25007,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131806_SmallPatches_C4-CAM4,1,1,1,0,OK,0,5890,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T233330_SmallPatches_C4-CAM1,1,1,1,0,OK,591,34013,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T102404_SmallPatches_C3-CAM3,1,1,1,0,OK,6038,28504,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T205101_SmallPatches_C4-CAM8,1,1,1,0,OK,0,34583,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T195638_SmallPatches_C3-CAM2,1,1,1,0,OK,8431,26166,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T194534_SmallPatches_C5-CAM6,1,1,1,0,OK,2290,32376,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T191711_SmallPatches_C2-CAM3,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102254_SmallPatches_C1-CAM5,1,1,1,0,OK,2739,31946,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T203601_SmallPatches_C3-CAM4,1,1,1,0,OK,4845,29693,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T192159_SmallPatches_C5-CAM8,1,0,1,0,WEIRD,0,7217,27448,0.7918072984278091,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T111213_SmallPatches_C1-CAM2,1,1,1,0,OK,0,33139,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131806_SmallPatches_C4-CAM3,1,1,1,0,OK,341,26099,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103106_SmallPatches_C6-CAM8,1,1,1,0,OK,547,34114,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221011T112304_SmallPatches_C4-CAM7,1,1,1,0,OK,0,32351,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T130040_SmallPatches_C2-CAM4,1,1,1,0,OK,423,27253,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T113217_SmallPatches_C5-CAM4,1,1,1,0,OK,5386,29299,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T195557_SmallPatches_C1-CAM7,1,1,1,0,OK,6256,6718,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T143258_SmallPatches_C1-CAM1,1,1,1,0,OK,12450,9595,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201801_SmallPatches_C3-CAM8,1,1,1,0,OK,6225,28348,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T194416_SmallPatches_C6-CAM1,1,1,1,0,OK,7537,26803,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T194409_SmallPatches_C5-CAM2,1,1,1,0,OK,4164,30443,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T103117_SmallPatches_C4-CAM7,1,1,1,0,OK,6201,28488,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T203313_SmallPatches_C5-CAM2,1,0,1,0,WEIRD,1211,33464,2,5.767511607117109e-05,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200138_SmallPatches_C5-CAM3,1,1,1,0,OK,2178,32462,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200721_SmallPatches_C3-CAM2,1,1,1,0,OK,350,34273,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102308_SmallPatches_C3-CAM8,1,1,1,0,OK,1502,33124,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193945_SmallPatches_C5-CAM6,1,1,1,0,OK,10860,23856,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T232132_SmallPatches_C2-CAM7,1,1,1,0,OK,1336,23672,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T192239_SmallPatches_C3-CAM3,1,0,1,0,WEIRD,6077,9667,18468,0.5398105927744651,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200026_SmallPatches_C4-CAM1,1,1,1,0,OK,5808,28823,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T113745_SmallPatches_C2-CAM7,1,1,1,0,OK,4528,30098,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T200721_SmallPatches_C3-CAM5,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T193611_SmallPatches_C3-CAM7,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200138_SmallPatches_C5-CAM4,1,1,1,0,OK,9259,25403,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221118T103541_SmallPatches_C3-CAM1,1,1,1,0,OK,0,34577,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221017T203313_SmallPatches_C5-CAM5,1,1,1,0,OK,4893,29732,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T194409_SmallPatches_C5-CAM5,1,1,1,0,OK,418,34218,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T143258_SmallPatches_C1-CAM6,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T191303_SmallPatches_C2-CAM2,1,1,1,0,OK,7039,27548,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103134_SmallPatches_C5-CAM8,1,1,1,0,OK,0,34611,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200026_SmallPatches_C4-CAM6,1,1,1,0,OK,215,34444,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T192239_SmallPatches_C3-CAM4,1,1,1,0,OK,0,34211,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193945_SmallPatches_C5-CAM1,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103134_SmallPatches_C5-CAM1,1,1,1,0,OK,2841,31674,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200335_SmallPatches_C6-CAM2,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T193945_SmallPatches_C5-CAM8,1,1,1,0,OK,4517,30214,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T201720_SmallPatches_C1-CAM5,1,1,1,0,OK,12334,21678,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102308_SmallPatches_C3-CAM6,1,1,1,0,OK,13,34676,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221123T210707_SmallPatches_C3-CAM1,1,1,1,0,OK,11375,23020,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T105413_SmallPatches_C5-CAM4,1,0,1,0,WEIRD,0,0,34703,1.0,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T201332_SmallPatches_C2-CAM7,1,1,1,0,OK,0,34670,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221122T102358_SmallPatches_C2-CAM2,1,1,1,0,OK,0,34682,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221015T200700_SmallPatches_C5-CAM7,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103141_SmallPatches_C6-CAM7,1,1,1,0,OK,5219,23049,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112832_SmallPatches_C3-CAM2,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201801_SmallPatches_C3-CAM6,1,1,1,0,OK,2062,32431,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221119T201720_SmallPatches_C1-CAM2,1,1,1,0,OK,52,34521,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221110T110848_SmallPatches_C4-CAM1,1,1,1,0,OK,0,34692,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102308_SmallPatches_C3-CAM1,1,0,1,0,WEIRD,0,4259,30402,0.8771241452929806,2+ worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T200335_SmallPatches_C6-CAM5,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221013T200026_SmallPatches_C4-CAM8,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221014T103134_SmallPatches_C5-CAM6,1,1,1,0,OK,4718,29952,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221016T201801_SmallPatches_C3-CAM1,0,0,1,0,WEIRD,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221126T112832_SmallPatches_C3-CAM5,1,1,1,0,OK,22629,11696,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221125T143258_SmallPatches_C1-CAM8,1,1,1,0,OK,5211,29403,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221012T131923_SmallPatches_C6-CAM7,1,0,1,0,WEIRD,373,25499,717,0.026966038587385763,1 worm with errors
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221120T191902_SmallPatches_C5-CAM3,1,1,1,0,OK,5993,28295,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221115T194416_SmallPatches_C6-CAM8,1,1,1,0,OK,241,34108,0,0.0,1 worm clean
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221117T105413_SmallPatches_C5-CAM3,0,0,1,1,NO WORM,0,0,0,0.0,0 worms
/Users/benitaibrahim/Documents/PTUT/Minipatches_light_20260116/20221116T102254_SmallPatches_C1-CAM4,1,1,1,0,OK,0,34561,0,0.0,1 worm clean
